"","copynumber_r","Gene","Species","CopyNumber"
"36604","1","BLGH_04011","404-secalis-S-1391",0.905539335083501
"36605","1","BLGH_04015","404-secalis-S-1391",0.778637375377009
"36606","1","BLGH_04038","404-secalis-S-1391",0.82985152321801
"36607","1","BLGH_04046","404-secalis-S-1391",0.687231052677389
"36608","0","BLGH_04066","404-secalis-S-1391",0.0502425753705655
"36609","1","BLGH_04070","404-secalis-S-1391",0.878054133865003
"36610","1","BLGH_04077","404-secalis-S-1391",0.851431738799654
"36611","0","BLGH_04101","404-secalis-S-1391",0.319705728249891
"36612","1","BLGH_04103","404-secalis-S-1391",0.973656117330483
"36613","0","BLGH_04109","404-secalis-S-1391",0.388510376086624
"36614","1","BLGH_04126","404-secalis-S-1391",0.575813785145808
"36615","1","BLGH_04127","404-secalis-S-1391",1.39967441219834
"36616","1","BLGH_04233","404-secalis-S-1391",0.989248749827879
"36617","0","BLGH_04235","404-secalis-S-1391",0.380321070532342
"36618","1","BLGH_04244","404-secalis-S-1391",0.951247078610421
"36619","1","BLGH_04246","404-secalis-S-1391",0.946007848500855
"36620","1","BLGH_04260","404-secalis-S-1391",1.09014612950525
"36621","1","BLGH_04287","404-secalis-S-1391",0.941184831257643
"36622","2","BLGH_04298","404-secalis-S-1391",1.51481364742255
"36623","1","BLGH_04305","404-secalis-S-1391",0.929906332483552
"36624","1","BLGH_04326","404-secalis-S-1391",0.874348007841185
"36625","1","BLGH_04338","404-secalis-S-1391",0.510887661136488
"36626","0","BLGH_04339","404-secalis-S-1391",0.138446207687781
"36627","0","BLGH_04340","404-secalis-S-1391",0.153332896686467
"36628","0","BLGH_04341","404-secalis-S-1391",0.128915095828866
"36629","0","BLGH_04342","404-secalis-S-1391",0.0977693358562357
"36630","1","BLGH_04343","404-secalis-S-1391",0.778759918243767
"36631","0","BLGH_04344","404-secalis-S-1391",0.0143550215344473
"36632","0","BLGH_04345","404-secalis-S-1391",0.148215597343169
"36633","0","BLGH_04346","404-secalis-S-1391",0.115171442003297
"36634","2","BLGH_04350","404-secalis-S-1391",1.61478747991876
"36635","2","BLGH_04351","404-secalis-S-1391",2.17390717753873
"36636","1","BLGH_04352","404-secalis-S-1391",0.796371263084186
"36637","0","BLGH_04353","404-secalis-S-1391",0.249636639194144
"36638","1","BLGH_04360","404-secalis-S-1391",1.04218575640012
"36639","1","BLGH_04363","404-secalis-S-1391",0.703086870108715
"36640","0","BLGH_04391","404-secalis-S-1391",0
"36641","0","BLGH_04395","404-secalis-S-1391",0
"36642","0","BLGH_04400","404-secalis-S-1391",0.0133980200988175
"36643","0","BLGH_04401","404-secalis-S-1391",0.0100485150741131
"36644","0","BLGH_04405","404-secalis-S-1391",0
"36645","0","BLGH_04406","404-secalis-S-1391",0
"36646","1","BLGH_04407","404-secalis-S-1391",0.567354620338387
"36647","0","BLGH_04408","404-secalis-S-1391",0.424153109970459
"36648","0","BLGH_04412","404-secalis-S-1391",0.147378221086993
"36649","1","BLGH_04414","404-secalis-S-1391",0.932909964706792
"36650","1","BLGH_04457","404-secalis-S-1391",0.693898983014214
"36651","1","BLGH_04481","404-secalis-S-1391",0.727176206399166
"36652","1","BLGH_04484","404-secalis-S-1391",0.846528973394762
"36653","1","BLGH_04489","404-secalis-S-1391",1.01086240162483
"36654","1","BLGH_04494","404-secalis-S-1391",1.03140630901991
"36655","1","BLGH_04532","404-secalis-S-1391",0.968462801935825
"36656","0","BLGH_04589","404-secalis-S-1391",0.476811891752034
"36657","1","BLGH_04615","404-secalis-S-1391",0.740115713662135
"36658","1","BLGH_04620","404-secalis-S-1391",0.826174269172943
"36659","1","BLGH_04657","404-secalis-S-1391",0.951974855273746
"36660","1","BLGH_04691","404-secalis-S-1391",0.811969035135043
"36661","0","BLGH_04692","404-secalis-S-1391",0.365167313757132
"36662","0","BLGH_04694","404-secalis-S-1391",0.453785115520819
"36663","0","BLGH_04698","404-secalis-S-1391",0.0574200861377893
"36664","1","BLGH_04703","404-secalis-S-1391",1.05652958493532
"36665","1","BLGH_04704","404-secalis-S-1391",1.23748411110823
"36666","1","BLGH_04707","404-secalis-S-1391",0.845524759628006
"36667","1","BLGH_04723","404-secalis-S-1391",0.748878807628641
"36668","1","BLGH_04731","404-secalis-S-1391",1.10870276131899
"36669","1","BLGH_04732","404-secalis-S-1391",0.744151200082418
"36670","1","BLGH_04740","404-secalis-S-1391",0.899728580482129
"36671","1","BLGH_04741","404-secalis-S-1391",0.983465066036761
"36672","1","BLGH_04746","404-secalis-S-1391",0.657863721258343
"36673","0","BLGH_04763","404-secalis-S-1391",0.026796040197635
"36674","0","BLGH_04764","404-secalis-S-1391",0
"36675","1","BLGH_04765","404-secalis-S-1391",1.26587364897935
"36676","1","BLGH_04769","404-secalis-S-1391",0.724705287154609
"36677","1","BLGH_04774","404-secalis-S-1391",0.773406201196084
"36678","1","BLGH_04781","404-secalis-S-1391",0.709827104835351
"36679","1","BLGH_04782","404-secalis-S-1391",0.756379134669605
"36680","1","BLGH_04783","404-secalis-S-1391",0.966772923972568
"36681","1","BLGH_04784","404-secalis-S-1391",0.545969319026813
"36682","0","BLGH_04785","404-secalis-S-1391",0
"36683","0","BLGH_04796","404-secalis-S-1391",0.115557923352301
"36684","1","BLGH_04798","404-secalis-S-1391",0.883551575445232
"36685","1","BLGH_04817","404-secalis-S-1391",0.935791967507057
"36686","1","BLGH_04829","404-secalis-S-1391",0.879597196436213
"36687","1","BLGH_04851","404-secalis-S-1391",1.02745146439119
"36688","1","BLGH_04852","404-secalis-S-1391",0.75264482137533
"36689","1","BLGH_04855","404-secalis-S-1391",0.883789556571466
"36690","1","BLGH_04871","404-secalis-S-1391",0.902605719413605
"36691","1","BLGH_04876","404-secalis-S-1391",0.77722945210171
"36692","1","BLGH_04888","404-secalis-S-1391",0.811856217892631
"36693","0","BLGH_04889","404-secalis-S-1391",0.0696697045138509
"36694","0","BLGH_04892","404-secalis-S-1391",0.232100995241279
"36695","1","BLGH_04895","404-secalis-S-1391",0.831421580576619
"36696","1","BLGH_04896","404-secalis-S-1391",1.3181786230134
"36697","1","BLGH_04900","404-secalis-S-1391",0.998568783837249
"36698","0","BLGH_04903","404-secalis-S-1391",0.170250555398545
"36699","1","BLGH_04908","404-secalis-S-1391",0.984754477263086
"36700","1","BLGH_04924","404-secalis-S-1391",0.851904038064716
"36701","2","BLGH_04936","404-secalis-S-1391",1.99582468834291
"36702","2","BLGH_04937","404-secalis-S-1391",1.87109341664583
"36703","1","BLGH_04938","404-secalis-S-1391",1.4898182659524
"36704","1","BLGH_04948","404-secalis-S-1391",0.701051401670626
"36705","1","BLGH_04976","404-secalis-S-1391",0.749228196340434
"36706","1","BLGH_04978","404-secalis-S-1391",1.13184501080194
"36707","1","BLGH_04981","404-secalis-S-1391",1.13624823367191
"36708","0","BLGH_04994","404-secalis-S-1391",0.0982521473913282
"36709","0","BLGH_04995","404-secalis-S-1391",0.363691416553385
"36710","1","BLGH_05004","404-secalis-S-1391",0.751620856447216
"36711","0","BLGH_05005","404-secalis-S-1391",0.0100485150741131
"36712","1","BLGH_05016","404-secalis-S-1391",0.915150128944838
"36713","0","BLGH_05017","404-secalis-S-1391",0.0924463386818406
"36714","0","BLGH_05018","404-secalis-S-1391",0.0803881205929049
"36715","1","BLGH_05020","404-secalis-S-1391",0.568969253529783
"36716","1","BLGH_05021","404-secalis-S-1391",1.05804952839191
"36717","1","BLGH_05023","404-secalis-S-1391",0.563794845767481
"36718","1","BLGH_05036","404-secalis-S-1391",0.620311991526349
"36719","1","BLGH_05088","404-secalis-S-1391",0.855135376776875
"36720","0","BLGH_05089","404-secalis-S-1391",0
"36721","1","BLGH_05104","404-secalis-S-1391",0.905154475499523
"36722","1","BLGH_05127","404-secalis-S-1391",0.648838615265878
"36723","0","BLGH_05135","404-secalis-S-1391",0.411398028916631
"36724","0","BLGH_05198","404-secalis-S-1391",0
"36725","1","BLGH_05226","404-secalis-S-1391",0.825982664281036
"36726","1","BLGH_05227","404-secalis-S-1391",0.908920104169386
"36727","1","BLGH_05228","404-secalis-S-1391",0.539823705459747
"36728","1","BLGH_05258","404-secalis-S-1391",0.949170488398485
"36729","1","BLGH_05274","404-secalis-S-1391",0.879236207860494
"36730","1","BLGH_05276","404-secalis-S-1391",0.866792149360461
"36731","1","BLGH_05277","404-secalis-S-1391",0.745127593200629
"36732","1","BLGH_05278","404-secalis-S-1391",0.86136906255477
"36733","1","BLGH_05279","404-secalis-S-1391",0.816611993951233
"36734","1","BLGH_05280","404-secalis-S-1391",0.776901049176145
"36735","1","BLGH_05293","404-secalis-S-1391",0.855137076937341
"36736","1","BLGH_05296","404-secalis-S-1391",0.845531572757982
"36737","1","BLGH_05312","404-secalis-S-1391",0.82974032164425
"36738","1","BLGH_05321","404-secalis-S-1391",0.814984537502655
"36739","1","BLGH_05343","404-secalis-S-1391",0.527060822919611
"36740","0","BLGH_05352","404-secalis-S-1391",0.43065064603342
"36741","0","BLGH_05353","404-secalis-S-1391",0
"36742","1","BLGH_05371","404-secalis-S-1391",0.864071306272481
"36743","1","BLGH_05376","404-secalis-S-1391",0.851297636435021
"36744","1","BLGH_05378","404-secalis-S-1391",0.839998789522008
"36745","0","BLGH_05380","404-secalis-S-1391",0.0401940602964525
"36746","1","BLGH_05386","404-secalis-S-1391",0.868221512584063
"36747","2","BLGH_05394","404-secalis-S-1391",1.50301425472189
"36748","0","BLGH_05395","404-secalis-S-1391",0.0741077986715842
"36749","1","BLGH_05397","404-secalis-S-1391",0.566148044419544
"36750","0","BLGH_05400","404-secalis-S-1391",0.395641533813588
"36751","0","BLGH_05403","404-secalis-S-1391",0.0904366356670181
"36752","2","BLGH_05405","404-secalis-S-1391",2.33951065122114
"36753","1","BLGH_05433","404-secalis-S-1391",0.539378357526588
"36754","0","BLGH_05434","404-secalis-S-1391",0.294756442173985
"36755","1","BLGH_05435","404-secalis-S-1391",0.785323137548931
"36756","1","BLGH_05436","404-secalis-S-1391",0.516881512233327
"36757","1","BLGH_05437","404-secalis-S-1391",1.3276687889682
"36758","0","BLGH_05438","404-secalis-S-1391",0.429660644548285
"36759","1","BLGH_05439","404-secalis-S-1391",0.903583355495575
"36760","1","BLGH_05440","404-secalis-S-1391",1.10840703775842
"36761","1","BLGH_05441","404-secalis-S-1391",0.546107728325354
"36762","1","BLGH_05442","404-secalis-S-1391",0.686540481515213
"36763","1","BLGH_05445","404-secalis-S-1391",1.44450037449043
"36764","1","BLGH_05447","404-secalis-S-1391",0.990833370345731
"36765","0","BLGH_05448","404-secalis-S-1391",0.396611844970677
"36766","1","BLGH_05449","404-secalis-S-1391",1.46929653013199
"36767","1","BLGH_05452","404-secalis-S-1391",1.20751889143942
"36768","1","BLGH_05455","404-secalis-S-1391",0.616366181041753
"36769","1","BLGH_05456","404-secalis-S-1391",0.737128658982814
"36770","1","BLGH_05457","404-secalis-S-1391",0.636875427096215
"36771","2","BLGH_05464","404-secalis-S-1391",1.68054466951281
"36772","0","BLGH_05465","404-secalis-S-1391",0
"36773","1","BLGH_05467","404-secalis-S-1391",0.890220807552974
"36774","2","BLGH_05469","404-secalis-S-1391",2.12361433276362
"36775","1","BLGH_05470","404-secalis-S-1391",1.345052980641
"36776","1","BLGH_05475","404-secalis-S-1391",1.33904979053298
"36777","0","BLGH_05477","404-secalis-S-1391",0
"36778","0","BLGH_05478","404-secalis-S-1391",0
"36779","0","BLGH_05479","404-secalis-S-1391",0
"36780","0","BLGH_05484","404-secalis-S-1391",0.359334899050285
"36781","0","BLGH_05485","404-secalis-S-1391",0.254562381877532
"36782","0","BLGH_05486","404-secalis-S-1391",0.180873271334036
"36783","1","BLGH_05487","404-secalis-S-1391",0.584707072790785
"36784","0","BLGH_05488","404-secalis-S-1391",0.120582180889358
"36785","0","BLGH_05489","404-secalis-S-1391",0.110533665815244
"36786","1","BLGH_05495","404-secalis-S-1391",0.944970560439046
"36787","1","BLGH_05499","404-secalis-S-1391",0.91088431239393
"36788","1","BLGH_05509","404-secalis-S-1391",0.609962493972481
"36789","1","BLGH_05511","404-secalis-S-1391",0.774383952001815
"36790","1","BLGH_05553","404-secalis-S-1391",0.881531470240892
"36791","1","BLGH_05581","404-secalis-S-1391",0.500900532667621
"36792","2","BLGH_05582","404-secalis-S-1391",1.5889512977157
"36793","1","BLGH_05592","404-secalis-S-1391",0.931056063374968
"36794","1","BLGH_05595","404-secalis-S-1391",1.10114977687156
"36795","1","BLGH_05620","404-secalis-S-1391",0.8878694747798
"36796","1","BLGH_05625","404-secalis-S-1391",0.963572845487812
"36797","1","BLGH_05626","404-secalis-S-1391",0.943855258014064
"36798","1","BLGH_05636","404-secalis-S-1391",0.800192267316756
"36799","0","BLGH_05647","404-secalis-S-1391",0.282389039005846
"36800","0","BLGH_05669","404-secalis-S-1391",0.415178167732818
"36801","1","BLGH_05670","404-secalis-S-1391",0.8174372215479
"36802","1","BLGH_05671","404-secalis-S-1391",0.83549260218757
"36803","1","BLGH_05708","404-secalis-S-1391",0.837343256126589
"36804","0","BLGH_05712","404-secalis-S-1391",0.0401940602964525
"36805","0","BLGH_05713","404-secalis-S-1391",0.130630695963471
"36806","0","BLGH_05714","404-secalis-S-1391",0.090436635667018
"36807","0","BLGH_05715","404-secalis-S-1391",0
"36808","0","BLGH_05716","404-secalis-S-1391",0.0602910904446786
"36809","1","BLGH_05718","404-secalis-S-1391",0.799526849396934
"36810","1","BLGH_05753","404-secalis-S-1391",1.28351220119395
"36811","0","BLGH_05757","404-secalis-S-1391",0.0234465351729306
"36812","0","BLGH_05758","404-secalis-S-1391",0
"36813","1","BLGH_05763","404-secalis-S-1391",0.552211578391035
"36814","1","BLGH_05765","404-secalis-S-1391",0.972801917163976
"36815","0","BLGH_05778","404-secalis-S-1391",0.0100485150741131
"36816","1","BLGH_05781","404-secalis-S-1391",0.925136090756423
"36817","1","BLGH_05827","404-secalis-S-1391",0.662327022150319
"36818","0","BLGH_05836","404-secalis-S-1391",0.376027153723723
"36819","0","BLGH_05857","404-secalis-S-1391",0.0401940602964524
"36820","1","BLGH_05874","404-secalis-S-1391",0.846169472292136
"36821","0","BLGH_05875","404-secalis-S-1391",0
"36822","0","BLGH_05876","404-secalis-S-1391",0.026796040197635
"36823","0","BLGH_05877","404-secalis-S-1391",0.0703396055187919
"36824","1","BLGH_05878","404-secalis-S-1391",1.10845516283062
"36825","1","BLGH_05879","404-secalis-S-1391",0.845651503884187
"36826","0","BLGH_05881","404-secalis-S-1391",0
"36827","0","BLGH_05882","404-secalis-S-1391",0.106765472662452
"36828","0","BLGH_05903","404-secalis-S-1391",0.257911886902237
"36829","0","BLGH_05915","404-secalis-S-1391",0.495936087720291
"36830","1","BLGH_05991","404-secalis-S-1391",0.92083433281592
"36831","1","BLGH_05995","404-secalis-S-1391",1.00491259260933
"36832","1","BLGH_05997","404-secalis-S-1391",0.959007234669658
"36833","1","BLGH_06026","404-secalis-S-1391",0.890004211055567
"36834","1","BLGH_06027","404-secalis-S-1391",0.940510827662673
"36835","1","BLGH_06059","404-secalis-S-1391",0.867938349723481
"36836","1","BLGH_06131","404-secalis-S-1391",0.734818121869184
"36837","1","BLGH_06144","404-secalis-S-1391",0.919116470540439
"36838","1","BLGH_06152","404-secalis-S-1391",0.883368848592706
"36839","2","BLGH_06207","404-secalis-S-1391",1.54627743843432
"36840","1","BLGH_06208","404-secalis-S-1391",0.827780376916129
"36841","0","BLGH_06209","404-secalis-S-1391",0
"36842","1","BLGH_06211","404-secalis-S-1391",0.713973439476459
"36843","0","BLGH_06214","404-secalis-S-1391",0.388345553158372
"36844","1","BLGH_06231","404-secalis-S-1391",0.946699596646276
"36845","1","BLGH_06290","404-secalis-S-1391",0.95201576686033
"36846","1","BLGH_06298","404-secalis-S-1391",0.847375658273305
"36847","1","BLGH_06308","404-secalis-S-1391",0.607935161983844
"36848","1","BLGH_06322","404-secalis-S-1391",0.753964688569738
"36849","2","BLGH_06327","404-secalis-S-1391",1.88723470489023
"36850","1","BLGH_06341","404-secalis-S-1391",0.786038650316682
"36851","1","BLGH_06351","404-secalis-S-1391",0.725776838762079
"36852","1","BLGH_06352","404-secalis-S-1391",0.935869809334968
"36853","0","BLGH_06353","404-secalis-S-1391",0.114398479305288
"36854","1","BLGH_06358","404-secalis-S-1391",0.902905472356852
"36855","1","BLGH_06369","404-secalis-S-1391",0.832410909531431
"36856","1","BLGH_06372","404-secalis-S-1391",0.815507587006536
"36857","1","BLGH_06374","404-secalis-S-1391",0.750389862527004
"36858","0","BLGH_06375","404-secalis-S-1391",0.498960748507686
"36859","1","BLGH_06376","404-secalis-S-1391",0.845565512105138
"36860","2","BLGH_06379","404-secalis-S-1391",1.974283888005
"36861","1","BLGH_06382","404-secalis-S-1391",0.718340000682753
"36862","1","BLGH_06396","404-secalis-S-1391",1.0304946022592
"36863","1","BLGH_06399","404-secalis-S-1391",0.634847065562836
"36864","0","BLGH_06409","404-secalis-S-1391",0.419023078590517
"36865","0","BLGH_06410","404-secalis-S-1391",0.478463910067386
"36866","0","BLGH_06411","404-secalis-S-1391",0
"36867","1","BLGH_06413","404-secalis-S-1391",0.751410679252459
"36868","1","BLGH_06414","404-secalis-S-1391",1.3956640027731
"36869","1","BLGH_06418","404-secalis-S-1391",0.814158096345756
"36870","1","BLGH_06425","404-secalis-S-1391",0.892990002104131
"36871","1","BLGH_06433","404-secalis-S-1391",0.899019440392212
"36872","1","BLGH_06436","404-secalis-S-1391",0.921861292005827
"36873","3","BLGH_06437","404-secalis-S-1391",2.67659187495711
"36874","1","BLGH_06475","404-secalis-S-1391",0.753393544824969
"36875","0","BLGH_06477","404-secalis-S-1391",0
"36876","0","BLGH_06486","404-secalis-S-1391",0.416295624498972
"36877","0","BLGH_06489","404-secalis-S-1391",0.0763687145632597
"36878","0","BLGH_06490","404-secalis-S-1391",0.158264112417282
"36879","0","BLGH_06491","404-secalis-S-1391",0.179327345938019
"36880","0","BLGH_06495","404-secalis-S-1391",0.180873271334036
"36881","1","BLGH_06496","404-secalis-S-1391",0.884269326521955
"36882","1","BLGH_06498","404-secalis-S-1391",0.75688507389012
"36883","0","BLGH_06503","404-secalis-S-1391",0.203334657970289
"36884","1","BLGH_06504","404-secalis-S-1391",1.24236186370853
"36885","0","BLGH_06513","404-secalis-S-1391",0.266112399204099
"36886","1","BLGH_06517","404-secalis-S-1391",0.85048813765471
"36887","0","BLGH_06522","404-secalis-S-1391",0.267058612162006
"36888","1","BLGH_06525","404-secalis-S-1391",0.877319886190325
"36889","1","BLGH_06528","404-secalis-S-1391",0.577980411351519
"36890","1","BLGH_06529","404-secalis-S-1391",1.09469705395632
"36891","1","BLGH_06538","404-secalis-S-1391",0.559976340039213
"36892","0","BLGH_06539","404-secalis-S-1391",0
"36893","0","BLGH_06540","404-secalis-S-1391",0.435999780373624
"36894","0","BLGH_06541","404-secalis-S-1391",0.183744275640926
"36895","1","BLGH_06543","404-secalis-S-1391",0.588819883308376
"36896","1","BLGH_06544","404-secalis-S-1391",1.03582371292311
"36897","0","BLGH_06547","404-secalis-S-1391",0.407643814222805
"36898","0","BLGH_06548","404-secalis-S-1391",0
"36899","0","BLGH_06549","404-secalis-S-1391",0
"36900","1","BLGH_06550","404-secalis-S-1391",0.667668001591072
"36901","0","BLGH_06551","404-secalis-S-1391",0
"36902","0","BLGH_06553","404-secalis-S-1391",0.101824952751013
"36903","0","BLGH_06554","404-secalis-S-1391",0
"36904","0","BLGH_06555","404-secalis-S-1391",0
"36905","1","BLGH_06556","404-secalis-S-1391",0.762347343622716
"36906","0","BLGH_06557","404-secalis-S-1391",0.134937202423805
"36907","0","BLGH_06558","404-secalis-S-1391",0.0200970301482262
"36908","0","BLGH_06559","404-secalis-S-1391",0.333610700460556
"36909","1","BLGH_06564","404-secalis-S-1391",0.877588495604295
"36910","1","BLGH_06591","404-secalis-S-1391",1.3614981585579
"36911","1","BLGH_06593","404-secalis-S-1391",0.81832028840041
"36912","1","BLGH_06599","404-secalis-S-1391",1.1590367870969
"36913","1","BLGH_06603","404-secalis-S-1391",0.8367784983563
"36914","0","BLGH_06611","404-secalis-S-1391",0
"36915","1","BLGH_06628","404-secalis-S-1391",0.837622091407264
"36916","0","BLGH_06629","404-secalis-S-1391",0.0657720986669221
"36917","1","BLGH_06630","404-secalis-S-1391",0.946482741589507
"36918","1","BLGH_06633","404-secalis-S-1391",0.680262783074852
"36919","0","BLGH_06671","404-secalis-S-1391",0.120582180889357
"36920","0","BLGH_06672","404-secalis-S-1391",0.341649512519846
"36921","0","BLGH_06673","404-secalis-S-1391",0.270193405326153
"36922","0","BLGH_06687","404-secalis-S-1391",0.419804629762948
"36923","0","BLGH_06688","404-secalis-S-1391",0.299847689811536
"36924","0","BLGH_06689","404-secalis-S-1391",0.323098407767637
"36925","1","BLGH_06708","404-secalis-S-1391",0.851333787272265
"36926","1","BLGH_06722","404-secalis-S-1391",0.953488060496276
"36927","1","BLGH_06734","404-secalis-S-1391",0.850393515490575
"36928","0","BLGH_06745","404-secalis-S-1391",0.288057432124576
"36929","0","BLGH_06746","404-secalis-S-1391",0.242653030678583
"36930","1","BLGH_06767","404-secalis-S-1391",1.00100518585184
"36931","1","BLGH_06773","404-secalis-S-1391",0.913097293938367
"36932","1","BLGH_06796","404-secalis-S-1391",0.885949914408914
"36933","1","BLGH_06804","404-secalis-S-1391",0.765956165165461
"36934","1","BLGH_06814","404-secalis-S-1391",0.85128177703623
"36935","1","BLGH_06820","404-secalis-S-1391",0.818419483057554
"36936","1","BLGH_06830","404-secalis-S-1391",0.816526528269507
"36937","1","BLGH_06831","404-secalis-S-1391",0.862244168020024
"36938","1","BLGH_06846","404-secalis-S-1391",0.994660662095356
"36939","1","BLGH_06850","404-secalis-S-1391",0.790059012704833
"36940","1","BLGH_06851","404-secalis-S-1391",0.5240687092499
"36941","0","BLGH_06852","404-secalis-S-1391",0.111969167968689
"36942","1","BLGH_06853","404-secalis-S-1391",1.06690409053831
"36943","1","BLGH_06860","404-secalis-S-1391",0.901258016007255
"36944","1","BLGH_06862","404-secalis-S-1391",0.872128927268844
"36945","0","BLGH_06863","404-secalis-S-1391",0.378297038084259
"36946","1","BLGH_06865","404-secalis-S-1391",0.67393563599336
"36947","2","BLGH_06867","404-secalis-S-1391",2.36826414925395
"36948","2","BLGH_06868","404-secalis-S-1391",2.06245068218646
"36949","0","BLGH_06875","404-secalis-S-1391",0
"36950","0","BLGH_06876","404-secalis-S-1391",0
"36951","0","BLGH_06880","404-secalis-S-1391",0.0602910904446785
"36952","4","BLGH_06893","404-secalis-S-1391",3.54128811240459
"36953","0","BLGH_06899","404-secalis-S-1391",0.453857930847443
"36954","0","BLGH_06911","404-secalis-S-1391",0
"36955","1","BLGH_06920","404-secalis-S-1391",0.923587118205309
"36956","0","BLGH_06923","404-secalis-S-1391",0
"36957","0","BLGH_06925","404-secalis-S-1391",0.0301455452223394
"36958","1","BLGH_06935","404-secalis-S-1391",1.21443482181424
"36959","0","BLGH_06936","404-secalis-S-1391",0.126324189503136
"36960","0","BLGH_06938","404-secalis-S-1391",0.026796040197635
"36961","0","BLGH_06939","404-secalis-S-1391",0.0602910904446787
"36962","1","BLGH_06941","404-secalis-S-1391",0.827683275154882
"36963","1","BLGH_06951","404-secalis-S-1391",1.03920086376108
"36964","0","BLGH_06957","404-secalis-S-1391",0.410783296229744
"36965","1","BLGH_06958","404-secalis-S-1391",0.701756804341727
"36966","0","BLGH_06959","404-secalis-S-1391",0.224835524783281
"36967","0","BLGH_06960","404-secalis-S-1391",0
"36968","0","BLGH_06961","404-secalis-S-1391",0.032155248237162
"36969","0","BLGH_06963","404-secalis-S-1391",0.0241164361778714
"36970","1","BLGH_06967","404-secalis-S-1391",0.758135047809546
"36971","1","BLGH_06975","404-secalis-S-1391",0.916742086186952
"36972","1","BLGH_06976","404-secalis-S-1391",0.776215719746279
"36973","1","BLGH_06982","404-secalis-S-1391",0.839491200436405
"36974","0","BLGH_06991","404-secalis-S-1391",0.495435482349751
"36975","0","BLGH_06992","404-secalis-S-1391",0.00669901004940873
"36976","0","BLGH_06993","404-secalis-S-1391",0
"36977","0","BLGH_06994","404-secalis-S-1391",0
"36978","0","BLGH_06995","404-secalis-S-1391",0.165007194901226
"36979","0","BLGH_06996","404-secalis-S-1391",0
"36980","0","BLGH_06997","404-secalis-S-1391",0.239337359037967
"36981","2","BLGH_06998","404-secalis-S-1391",2.35289845273849
"36982","0","BLGH_06999","404-secalis-S-1391",0.297687259070601
"36983","0","BLGH_07000","404-secalis-S-1391",0.29597444400115
"36984","0","BLGH_07001","404-secalis-S-1391",0
"36985","1","BLGH_07003","404-secalis-S-1391",0.694934147757086
"36986","0","BLGH_07004","404-secalis-S-1391",0.0791320562086408
"36987","0","BLGH_07005","404-secalis-S-1391",0
"36988","0","BLGH_07006","404-secalis-S-1391",0
"36989","0","BLGH_07007","404-secalis-S-1391",0.268251663282846
"36990","0","BLGH_07008","404-secalis-S-1391",0.00669901004940873
"36991","0","BLGH_07009","404-secalis-S-1391",0.00669901004940873
"36992","1","BLGH_07017","404-secalis-S-1391",1.38867183729137
"36993","0","BLGH_07018","404-secalis-S-1391",0.116116174189752
"36994","0","BLGH_07019","404-secalis-S-1391",0.0542619814002108
"36995","0","BLGH_07020","404-secalis-S-1391",0.222502833783933
"36996","0","BLGH_07021","404-secalis-S-1391",0
"36997","1","BLGH_07022","404-secalis-S-1391",0.95418865194259
"36998","1","BLGH_07023","404-secalis-S-1391",0.910123884226159
"36999","1","BLGH_07024","404-secalis-S-1391",0.712315523624491
"37000","0","BLGH_07025","404-secalis-S-1391",0.426695885133863
"37001","2","BLGH_07030","404-secalis-S-1391",1.76022264056878
"37002","1","BLGH_07039","404-secalis-S-1391",1.34724851839576
"37003","1","BLGH_07041","404-secalis-S-1391",0.7136478639196
"37004","0","BLGH_07045","404-secalis-S-1391",0
"37005","0","BLGH_07046","404-secalis-S-1391",0.0200970301482262
"37006","0","BLGH_07047","404-secalis-S-1391",0
"37007","0","BLGH_07048","404-secalis-S-1391",0.0430650646033419
"37008","0","BLGH_07049","404-secalis-S-1391",0
"37009","1","BLGH_07050","404-secalis-S-1391",0.659585633697211
"37010","0","BLGH_07059","404-secalis-S-1391",0
"37011","0","BLGH_07064","404-secalis-S-1391",0
"37012","0","BLGH_07066","404-secalis-S-1391",0
"37013","0","BLGH_07068","404-secalis-S-1391",0.0491260736956641
"37014","1","BLGH_07070","404-secalis-S-1391",0.538600407972463
"37015","0","BLGH_07077","404-secalis-S-1391",0.349361163623235
"37016","0","BLGH_07078","404-secalis-S-1391",0.349544774363792
"37017","0","BLGH_07079","404-secalis-S-1391",0
"37018","0","BLGH_07081","404-secalis-S-1391",0.120582180889358
"37019","0","BLGH_07082","404-secalis-S-1391",0.291406937149281
"37020","0","BLGH_07084","404-secalis-S-1391",0
"37021","0","BLGH_07085","404-secalis-S-1391",0
"37022","0","BLGH_07086","404-secalis-S-1391",0.0200970301482262
"37023","0","BLGH_07087","404-secalis-S-1391",0
"37024","0","BLGH_07091","404-secalis-S-1391",0.0401940602964525
"37025","0","BLGH_07092","404-secalis-S-1391",0.0401940602964524
"37026","0","BLGH_07096","404-secalis-S-1391",0.204062152274297
"37027","0","BLGH_07099","404-secalis-S-1391",0.0552668329076222
"37028","0","BLGH_07101","404-secalis-S-1391",0.0150727726111697
"37029","0","BLGH_07103","404-secalis-S-1391",0.0100485150741131
"37030","0","BLGH_07110","404-secalis-S-1391",0
"37031","0","BLGH_00023","500-avenae-AVE",0
"37032","0","BLGH_00024","500-avenae-AVE",0
"37033","0","BLGH_00025","500-avenae-AVE",0.01183787175587
"37034","0","BLGH_00026","500-avenae-AVE",0
"37035","0","BLGH_00027","500-avenae-AVE",0
